trade_id,product_id,counterparty_id,asset_class,currency,direction,notional,quantity,trade_date,settlement_date,settlement_status,exchange
T_00000581,PROD006,CP004,Commodity,EUR,SELL,5003734.1,88489,2024-11-26 00:00:00,2024-11-30 00:00:00,PENDING,SGX
T_00000582,PROD005,CP003,Equity,EUR,SELL,42019184.06,70233,2025-03-22 00:00:00,2025-03-23 00:00:00,CANCELLED,LSE
T_00000583,PROD002,CP005,Commodity,GBP,SELL,4737586.02,44151,2024-04-04 00:00:00,2024-04-09 00:00:00,CANCELLED,LSE
T_00000584,PROD009,CP003,FX,JPY,SELL,25232472.09,39310,2024-03-19 00:00:00,2024-03-22 00:00:00,CANCELLED,TSE
T_00000585,PROD009,CP002,Commodity,CAD,SELL,9030861.94,2439,2025-04-09 00:00:00,2025-04-14 00:00:00,PENDING,ASX
T_00000586,PROD001,CP005,FX,CHF,SELL,40446865.0,56850,2025-04-23 00:00:00,2025-04-28 00:00:00,CANCELLED,LSE
T_00000587,PROD004,CP004,Rates,CAD,SELL,20513602.86,8445,2025-12-02 00:00:00,2025-12-06 00:00:00,PENDING,TSE
T_00000588,PROD005,CP004,Credit,EUR,SELL,7498962.43,3632,2024-08-29 00:00:00,2024-08-30 00:00:00,CANCELLED,ASX
T_00000589,PROD009,CP002,Equity,CAD,SELL,1458064.24,36409,2024-07-25 00:00:00,2024-07-27 00:00:00,SETTLED,NYSE
T_00000590,PROD002,CP004,FX,GBP,BUY,43358721.82,53348,2024-03-26 00:00:00,2024-03-29 00:00:00,SETTLED,SGX
T_00000591,PROD008,CP001,FX,GBP,BUY,47483775.34,68847,2024-05-03 00:00:00,2024-05-08 00:00:00,FAILED,TSE
T_00000592,PROD002,CP002,FX,EUR,SELL,46775069.3,28575,2025-02-03 00:00:00,2025-02-05 00:00:00,CANCELLED,XETRA
T_00000593,PROD009,CP004,Credit,GBP,BUY,18735874.52,14807,2025-08-26 00:00:00,2025-08-31 00:00:00,FAILED,LSE
T_00000594,PROD001,CP002,Rates,USD,SELL,32270234.02,79406,2025-01-11 00:00:00,2025-01-12 00:00:00,FAILED,ASX
T_00000595,PROD008,CP004,Equity,AUD,SELL,26745999.73,30984,2025-01-06 00:00:00,2025-01-07 00:00:00,FAILED,TSE
T_00000596,PROD007,CP001,Rates,GBP,BUY,45794624.17,82753,2024-08-29 00:00:00,2024-08-31 00:00:00,CANCELLED,XETRA
T_00000597,PROD009,CP001,Rates,GBP,SELL,41220218.89,91552,2024-12-06 00:00:00,2024-12-07 00:00:00,FAILED,XETRA
T_00000598,PROD001,CP004,FX,EUR,SELL,31508186.92,84031,2024-02-23 00:00:00,2024-02-25 00:00:00,FAILED,SGX
T_00000599,PROD006,CP004,Credit,JPY,BUY,42348174.53,89884,2024-06-10 00:00:00,2024-06-12 00:00:00,FAILED,LSE
T_00000600,PROD007,CP004,Commodity,EUR,BUY,4220863.14,48183,2024-12-01 00:00:00,2024-12-03 00:00:00,SETTLED,NYSE
T_00000601,PROD005,CP002,Equity,EUR,SELL,45342332.18,60611,2025-10-24 00:00:00,2025-10-26 00:00:00,CANCELLED,SGX
T_00000602,PROD009,CP004,Credit,USD,SELL,47362228.18,15382,2024-04-01 00:00:00,2024-04-03 00:00:00,SETTLED,LSE
T_00000603,PROD003,CP004,FX,JPY,BUY,14398810.68,64772,2024-07-14 00:00:00,2024-07-17 00:00:00,FAILED,ASX
T_00000604,PROD010,CP004,FX,XYZ,SELL,1439627.04,34315,2025-03-04 00:00:00,2025-03-06 00:00:00,CANCELLED,NYSE
T_00000605,PROD007,CP005,Rates,JPY,BUY,34342935.61,93499,2024-11-27 00:00:00,2024-12-01 00:00:00,SETTLED,SGX
T_00000606,PROD010,CP001,Equity,CAD,SELL,45411418.64,79479,2024-12-06 00:00:00,2024-12-10 00:00:00,CANCELLED,TSE
T_00000607,PROD003,CP005,Credit,GBP,SELL,2057208.32,23511,2025-11-18 00:00:00,2025-11-23 00:00:00,CANCELLED,LSE
T_00000608,PROD003,CP004,Rates,USD,SELL,13021040.13,41061,2025-12-28 00:00:00,2025-12-30 00:00:00,CANCELLED,TSE
T_00000609,PROD006,CP004,FX,EUR,SELL,25849117.31,57118,2024-09-26 00:00:00,2024-09-29 00:00:00,SETTLED,LSE
T_00000610,PROD007,CP001,Credit,JPY,BUY,13011937.96,92532,2024-08-23 00:00:00,2024-08-27 00:00:00,CANCELLED,TSE
T_00000611,PROD003,CP001,Rates,AUD,BUY,5625431.7,94341,2025-07-28 00:00:00,2025-08-01 00:00:00,PENDING,TSE
T_00000612,PROD004,CP005,Equity,CHF,BUY,28162806.22,86919,2024-06-21 00:00:00,2024-06-24 00:00:00,CANCELLED,NYSE
T_00000567,PROD002,CP004,Rates,CAD,BUY,1299082.47,89301,2025-05-25 00:00:00,2025-05-28 00:00:00,FAILED,LSE
T_00000614,PROD001,CP005,Credit,GBP,SELL,29710618.76,761,2025-11-06 00:00:00,2025-11-09 00:00:00,PENDING,LSE
T_00000615,PROD007,CP001,Credit,CHF,SELL,37190255.82,71717,2025-10-21 00:00:00,2025-10-22 00:00:00,PENDING,LSE
T_00000616,PROD003,CP001,Rates,GBP,SELL,8147871.25,52743,2025-02-12 00:00:00,2025-02-14 00:00:00,CANCELLED,ASX
T_00000617,PROD006,CP005,FX,USD,SELL,6565202.14,87232,2024-11-13 00:00:00,2024-11-18 00:00:00,CANCELLED,XETRA
T_00000618,PROD003,CP004,Credit,CHF,BUY,37824775.68,48266,2025-07-30 00:00:00,2025-07-31 00:00:00,SETTLED,SGX
T_00000619,PROD009,CP001,Rates,CAD,SELL,46533449.97,69112,2025-04-19 00:00:00,2025-04-21 00:00:00,CANCELLED,NYSE
T_00000620,PROD004,CP005,Credit,AUD,SELL,34216012.55,39376,2025-05-04 00:00:00,2025-05-06 00:00:00,SETTLED,SGX
T_00000609,PROD010,CP003,Rates,JPY,SELL,21246251.15,12385,2024-02-16 00:00:00,2024-02-21 00:00:00,SETTLED,SGX
T_00000622,PROD006,CP005,Credit,GBP,SELL,4165444.97,92325,2024-07-05 00:00:00,2024-07-06 00:00:00,FAILED,TSE
T_00000623,PROD002,CP004,Commodity,GBP,BUY,37351718.93,79175,2024-07-10 00:00:00,2024-07-11 00:00:00,SETTLED,XETRA
T_00000624,PROD010,CP004,Rates,CAD,SELL,34590619.69,86209,2024-06-24 00:00:00,2024-06-28 00:00:00,CANCELLED,TSE
T_00000625,PROD004,CP001,FX,CAD,SELL,5596513.21,2083,2024-05-18 00:00:00,2024-05-17 00:00:00,PENDING,ASX
T_00000626,PROD008,CP002,Credit,AUD,SELL,9546531.72,39442,2025-10-03 00:00:00,2025-10-08 00:00:00,SETTLED,NYSE
T_00000627,PROD008,CP005,FX,USD,BUY,48193379.67,61800,2024-06-05 00:00:00,2024-06-09 00:00:00,FAILED,SGX
T_00000628,PROD007,CP004,Commodity,JPY,SELL,5134073.42,93467,2025-02-05 00:00:00,2025-02-06 00:00:00,SETTLED,XETRA
T_00000629,PROD001,CP005,Equity,EUR,SELL,46764112.42,63951,2025-06-09 00:00:00,2025-06-14 00:00:00,FAILED,SGX
T_00000630,PROD006,CP004,Credit,CAD,BUY,5847920.08,81619,2025-10-25 00:00:00,2025-10-29 00:00:00,PENDING,TSE
T_00000631,PROD006,CP005,Credit,CAD,BUY,25382289.63,77026,2025-04-25 00:00:00,2025-04-27 00:00:00,FAILED,ASX
T_00000632,PROD004,CP003,Equity,CHF,SELL,39798837.21,21238,2025-03-02 00:00:00,2025-03-05 00:00:00,PENDING,LSE
T_00000633,PROD004,CP002,Commodity,GBP,BUY,47152791.86,64714,2025-09-12 00:00:00,2025-09-16 00:00:00,SETTLED,TSE
T_00000634,PROD002,CP003,Credit,USD,BUY,41397606.47,65992,2024-12-31 00:00:00,2025-01-02 00:00:00,PENDING,NYSE
T_00000635,PROD009,CP003,FX,AUD,BUY,39244505.32,6118,2025-05-13 00:00:00,2025-05-16 00:00:00,SETTLED,XETRA
T_00000636,PROD009,CP001,Commodity,AUD,BUY,30483182.74,13353,2024-04-23 00:00:00,2024-04-28 00:00:00,PENDING,ASX
T_00000637,PROD009,CP004,Equity,JPY,BUY,36417735.55,92821,2024-07-29 00:00:00,2024-07-31 00:00:00,FAILED,TSE
T_00000638,PROD008,CP003,Rates,EUR,BUY,48481863.71,864,2024-05-05 00:00:00,2024-05-09 00:00:00,SETTLED,TSE
T_00000639,PROD007,CP002,FX,CHF,SELL,7581409.12,98764,2025-02-28 00:00:00,2025-03-02 00:00:00,CANCELLED,XETRA
T_00000640,PROD001,CP005,Equity,EUR,BUY,47187069.08,58010,2025-06-12 00:00:00,2025-06-15 00:00:00,FAILED,TSE
T_00000641,PROD003,CP005,Equity,CAD,SELL,37959860.06,86531,2024-06-17 00:00:00,2024-06-21 00:00:00,CANCELLED,XETRA
T_00000642,PROD001,CP003,Commodity,GBP,BUY,36077830.64,41117,2025-12-18 00:00:00,2025-12-21 00:00:00,CANCELLED,XETRA
T_00000643,PROD007,CP002,Rates,GBP,BUY,32602202.33,91419,2025-07-11 00:00:00,2025-07-16 00:00:00,SETTLED,SGX
T_00000644,PROD009,CP003,Commodity,CHF,SELL,-14197109.05,12167,2024-05-09 00:00:00,2024-05-14 00:00:00,PENDING,NYSE
T_00000645,PROD001,CP003,Rates,USD,SELL,36325735.81,66228,2024-09-04 00:00:00,2024-09-07 00:00:00,SETTLED,NYSE
T_00000646,PROD004,CP005,Commodity,GBP,BUY,36843197.93,59395,2024-05-07 00:00:00,2024-05-12 00:00:00,FAILED,TSE
T_00000647,PROD006,CP005,Commodity,USD,BUY,25983812.71,32458,2025-08-09 00:00:00,2025-08-13 00:00:00,FAILED,XETRA
T_00000648,PROD003,CP004,FX,JPY,SELL,4098276.22,8152,2025-12-29 00:00:00,2026-01-02 00:00:00,SETTLED,TSE
T_00000649,PROD008,CP004,Credit,CHF,SELL,38941457.16,34563,2025-02-16 00:00:00,2025-02-21 00:00:00,CANCELLED,LSE
T_00000650,PROD009,CP001,FX,CHF,SELL,6470130.01,92344,2024-05-10 00:00:00,2024-05-14 00:00:00,CANCELLED,NYSE
T_00000651,PROD002,CP003,Commodity,USD,SELL,30080409.09,53559,2025-07-26 00:00:00,2025-07-27 00:00:00,SETTLED,SGX
T_00000652,PROD003,CP002,Commodity,USD,SELL,15163700.88,63692,2025-01-15 00:00:00,2025-01-18 00:00:00,SETTLED,TSE
T_00000653,PROD002,CP001,Credit,GBP,SELL,105285.6,71767,2024-08-08 00:00:00,2024-08-12 00:00:00,FAILED,SGX
T_00000654,PROD003,CP005,Credit,EUR,SELL,41723164.95,79392,2024-12-11 00:00:00,2024-12-15 00:00:00,CANCELLED,LSE
T_00000655,PROD004,CP004,Rates,JPY,BUY,33225451.12,53691,2024-11-29 00:00:00,2024-12-04 00:00:00,CANCELLED,ASX
T_00000656,PROD009,CP001,Commodity,GBP,BUY,28600167.69,92721,2024-03-31 00:00:00,2024-04-01 00:00:00,PENDING,SGX
T_00000657,PROD001,CP001,Commodity,CHF,BUY,9470604.25,62369,2024-02-24 00:00:00,2024-02-29 00:00:00,SETTLED,TSE
T_00000658,PROD006,CP004,Commodity,CHF,BUY,22212029.24,69933,2024-09-08 00:00:00,2024-09-13 00:00:00,CANCELLED,NYSE
T_00000659,PROD002,CP001,Commodity,USD,BUY,15869804.39,33709,2024-07-03 00:00:00,2024-07-08 00:00:00,FAILED,LSE
T_00000660,PROD006,CP002,Equity,CHF,BUY,33930749.78,7722,2024-04-01 00:00:00,2024-04-05 00:00:00,FAILED,XETRA
T_00000661,PROD004,CP002,Commodity,USD,BUY,12897456.57,15856,2024-05-25 00:00:00,2024-05-28 00:00:00,CANCELLED,SGX
T_00000662,PROD007,CP001,Credit,CHF,BUY,3032538.26,60926,2025-01-29 00:00:00,2025-02-01 00:00:00,CANCELLED,ASX
T_00000663,PROD009,CP002,Rates,AUD,SELL,33755196.35,32286,2024-01-20 00:00:00,2024-01-25 00:00:00,CANCELLED,NYSE
T_00000664,PROD004,CP005,Credit,AUD,SELL,18665887.72,22045,2025-05-27 00:00:00,2025-05-29 00:00:00,SETTLED,NYSE
T_00000665,PROD010,CP003,Credit,GBP,SELL,28146.04,63202,2025-09-27 00:00:00,2025-09-29 00:00:00,PENDING,SGX
T_00000666,PROD007,CP001,FX,USD,SELL,28154515.82,39406,2024-10-15 00:00:00,2024-10-20 00:00:00,CANCELLED,LSE
T_00000667,PROD008,CP003,FX,CAD,SELL,31758858.86,98658,2024-11-21 00:00:00,2024-11-24 00:00:00,FAILED,LSE
T_00000668,PROD008,CP001,Equity,CHF,BUY,32322518.15,269,2025-09-05 00:00:00,2025-09-07 00:00:00,CANCELLED,SGX
T_00000669,PROD002,CP005,Equity,CAD,SELL,26907034.55,85079,2025-12-21 00:00:00,2025-12-25 00:00:00,SETTLED,TSE
T_00000670,PROD002,CP004,Rates,USD,BUY,19338164.98,91362,2025-01-20 00:00:00,2025-01-23 00:00:00,CANCELLED,NYSE
T_00000671,PROD005,CP002,FX,CAD,SELL,9576392.31,80406,2024-01-21 00:00:00,2024-01-24 00:00:00,FAILED,NYSE
T_00000672,PROD002,CP003,Commodity,JPY,SELL,357762.87,83682,2025-12-21 00:00:00,2025-12-23 00:00:00,PENDING,SGX
T_00000673,PROD003,CP001,FX,CHF,SELL,28257446.55,8567,2025-08-02 00:00:00,2025-08-07 00:00:00,PENDING,SGX
T_00000674,PROD009,CP005,Rates,CAD,SELL,49597575.73,90832,2024-10-07 00:00:00,2024-10-08 00:00:00,SETTLED,XETRA
T_00000675,PROD002,CP005,Credit,GBP,SELL,21627976.03,53331,2025-10-27 00:00:00,2025-10-30 00:00:00,FAILED,SGX
T_00000676,PROD007,CP002,Rates,USD,BUY,26620981.7,41451,2024-08-17 00:00:00,2024-08-21 00:00:00,SETTLED,ASX
T_00000677,PROD006,CP003,Equity,EUR,BUY,45849844.09,25806,2025-12-07 00:00:00,2025-12-08 00:00:00,SETTLED,XETRA
T_00000678,PROD008,CP002,Rates,USD,BUY,42025538.68,32395,2024-01-25 00:00:00,2024-01-28 00:00:00,FAILED,SGX
T_00000679,PROD008,CP005,Equity,CAD,BUY,21927035.58,12540,2024-03-15 00:00:00,2024-03-20 00:00:00,SETTLED,NYSE
T_00000680,PROD005,CP005,Credit,USD,BUY,3101049.68,57924,2025-12-11 00:00:00,2025-12-13 00:00:00,SETTLED,ASX
T_00000681,PROD007,CP002,Commodity,AUD,BUY,20084751.47,80912,2024-02-23 00:00:00,2024-02-27 00:00:00,CANCELLED,XETRA
T_00000682,PROD001,CP004,Commodity,CAD,SELL,5064795.1,85318,2025-03-14 00:00:00,2025-03-19 00:00:00,PENDING,NYSE
T_00000683,PROD003,CP005,Rates,CHF,SELL,39471031.77,25378,2025-09-01 00:00:00,2025-09-06 00:00:00,CANCELLED,XETRA
T_00000684,PROD005,CP005,Credit,EUR,SELL,39851482.18,7929,2025-03-31 00:00:00,2025-04-02 00:00:00,FAILED,SGX
T_00000685,PROD001,CP005,Commodity,GBP,BUY,30166871.16,38151,2024-05-29 00:00:00,2024-06-01 00:00:00,SETTLED,LSE
T_00000686,PROD004,CP001,Rates,CAD,BUY,17191461.33,26264,2025-07-26 00:00:00,2025-07-30 00:00:00,CANCELLED,ASX
T_00000687,PROD010,CP003,Credit,GBP,SELL,42600582.11,74200,2025-04-23 00:00:00,2025-04-26 00:00:00,PENDING,NYSE
T_00000688,PROD008,CP005,FX,EUR,BUY,31938713.75,90862,2024-02-13 00:00:00,2024-02-14 00:00:00,CANCELLED,ASX
T_00000689,PROD001,CP003,Equity,AUD,BUY,10266612.7,24150,2024-12-05 00:00:00,2024-12-09 00:00:00,FAILED,NYSE
T_00000690,PROD001,CP002,FX,USD,SELL,31567097.54,47175,2024-05-25 00:00:00,2024-05-27 00:00:00,PENDING,LSE
T_00000691,PROD003,CP003,Equity,USD,BUY,12298967.05,25689,2024-06-27 00:00:00,2024-07-02 00:00:00,PENDING,XETRA
T_00000692,PROD006,CP002,Commodity,GBP,SELL,15254313.83,31477,2024-04-23 00:00:00,2024-04-25 00:00:00,SETTLED,NYSE
T_00000693,PROD006,CP005,Credit,GBP,BUY,26628203.01,91011,2024-05-13 00:00:00,2024-05-15 00:00:00,SETTLED,SGX
T_00000694,PROD005,CP002,Commodity,CAD,SELL,16384702.54,6981,2025-07-02 00:00:00,2025-07-04 00:00:00,PENDING,ASX
T_00000695,PROD009,CP003,Credit,JPY,SELL,3244587.18,66666,2025-04-26 00:00:00,2025-05-01 00:00:00,PENDING,TSE
T_00000696,PROD010,CP001,FX,JPY,BUY,23688434.02,76178,2025-06-22 00:00:00,2025-06-26 00:00:00,PENDING,XETRA
T_00000697,PROD006,CP003,Commodity,EUR,BUY,44435557.77,74891,2025-02-09 00:00:00,2025-02-13 00:00:00,PENDING,NYSE
T_00000698,PROD006,CP004,Credit,CHF,SELL,2058104.94,67144,2025-06-15 00:00:00,2025-06-20 00:00:00,CANCELLED,XETRA
T_00000699,PROD005,CP001,Rates,EUR,BUY,1236885.11,57893,2025-05-24 00:00:00,2025-05-28 00:00:00,FAILED,SGX
T_00000700,PROD002,CP003,Equity,USD,BUY,46330369.35,12899,2025-10-21 00:00:00,2025-10-24 00:00:00,FAILED,LSE
T_00000701,PROD009,CP003,Equity,EUR,SELL,9532931.19,79172,2024-09-13 00:00:00,2024-09-16 00:00:00,FAILED,TSE
T_00000702,PROD009,CP002,Credit,JPY,BUY,37890545.95,1559,2025-02-17 00:00:00,2025-02-22 00:00:00,PENDING,ASX
T_00000703,PROD008,CP003,Equity,JPY,SELL,39298946.44,99303,2025-04-30 00:00:00,2025-05-05 00:00:00,PENDING,XETRA
T_00000704,PROD006,CP002,Commodity,USD,BUY,-22499146.81,73197,2025-12-15 00:00:00,2025-12-19 00:00:00,FAILED,ASX
T_00000705,PROD009,CP003,Rates,AUD,BUY,34288454.53,52871,2024-12-13 00:00:00,2024-12-17 00:00:00,SETTLED,LSE
T_00000706,PROD007,CP004,FX,AUD,SELL,45687696.01,75220,2024-12-04 00:00:00,2024-12-09 00:00:00,SETTLED,SGX
T_00000707,PROD002,CP002,Equity,GBP,BUY,48096945.37,83756,2025-05-01 00:00:00,2025-05-06 00:00:00,SETTLED,ASX
T_00000708,PROD004,CP002,Rates,GBP,BUY,45567354.17,50580,2024-01-28 00:00:00,2024-01-29 00:00:00,CANCELLED,NYSE
T_00000709,PROD009,CP004,Credit,EUR,BUY,19555872.55,14516,2024-01-12 00:00:00,2024-01-16 00:00:00,CANCELLED,LSE
T_00000710,PROD010,CP002,Commodity,XYZ,SELL,7939903.71,75379,2024-07-29 00:00:00,2024-08-02 00:00:00,FAILED,LSE
T_00000711,PROD006,CP005,Credit,CHF,SELL,30242825.13,32354,2025-04-01 00:00:00,2025-04-05 00:00:00,CANCELLED,SGX
T_00000712,PROD005,CP004,Commodity,AUD,BUY,17339745.23,93278,2024-04-03 00:00:00,2024-04-07 00:00:00,CANCELLED,LSE
T_00000713,PROD010,CP001,Credit,EUR,BUY,19233865.17,86387,2025-09-24 00:00:00,2025-09-28 00:00:00,PENDING,LSE
T_00000714,PROD008,CP004,Commodity,EUR,BUY,34902501.58,94688,2025-10-05 00:00:00,2025-10-06 00:00:00,FAILED,NYSE
T_00000715,PROD004,CP005,Equity,GBP,SELL,20505393.28,21606,2025-05-31 00:00:00,2025-06-03 00:00:00,SETTLED,NYSE
T_00000716,PROD004,CP004,Equity,AUD,BUY,17183542.1,52343,2025-11-22 00:00:00,2025-11-26 00:00:00,FAILED,NYSE
T_00000717,PROD009,CP002,Credit,USD,BUY,24238477.11,8944,2024-05-19 00:00:00,2024-05-23 00:00:00,CANCELLED,TSE
T_00000718,PROD009,CP004,FX,USD,BUY,5026655.54,38555,2024-06-23 00:00:00,2024-06-28 00:00:00,SETTLED,ASX
T_00000719,PROD004,CP004,Equity,CHF,BUY,35720899.2,88480,2025-03-27 00:00:00,2025-03-29 00:00:00,CANCELLED,ASX
T_00000720,PROD006,CP002,FX,EUR,BUY,,26443,2024-02-23 00:00:00,2024-02-24 00:00:00,SETTLED,XETRA
T_00000721,PROD003,CP002,Equity,AUD,SELL,11029172.03,12662,2024-12-11 00:00:00,2024-12-12 00:00:00,SETTLED,TSE
T_00000722,PROD002,CP002,FX,JPY,BUY,46716434.07,51782,2025-10-03 00:00:00,2025-10-05 00:00:00,FAILED,TSE
T_00000723,PROD002,CP003,Commodity,EUR,SELL,19459943.79,60133,2025-02-15 00:00:00,2025-02-16 00:00:00,SETTLED,NYSE
T_00000724,PROD009,CP005,FX,CAD,SELL,24979301.65,13345,2025-02-24 00:00:00,2025-03-01 00:00:00,SETTLED,SGX
T_00000725,PROD006,CP004,Equity,AUD,SELL,16602995.32,83278,2025-10-08 00:00:00,2025-10-10 00:00:00,SETTLED,SGX
T_00000726,PROD004,CP001,Commodity,USD,BUY,25171498.8,92358,2025-04-04 00:00:00,2025-04-06 00:00:00,FAILED,LSE
T_00000727,PROD004,CP002,Credit,GBP,BUY,6878636.58,65370,2024-09-06 00:00:00,2024-09-07 00:00:00,SETTLED,LSE
T_00000728,PROD005,CP003,Equity,EUR,SELL,36963042.55,43083,2025-09-04 00:00:00,2025-09-08 00:00:00,FAILED,NYSE
T_00000729,PROD004,CP005,Credit,EUR,SELL,26966048.29,87164,2024-12-05 00:00:00,2024-12-07 00:00:00,PENDING,XETRA
T_00000730,PROD003,CP002,FX,CAD,BUY,47683105.83,6830,2024-03-07 00:00:00,2024-03-08 00:00:00,PENDING,SGX
T_00000731,PROD003,CP002,FX,GBP,SELL,21312564.57,61221,2024-07-28 00:00:00,2024-07-29 00:00:00,PENDING,SGX
T_00000732,PROD006,CP004,Credit,USD,BUY,13593767.38,63069,2024-10-19 00:00:00,2024-10-21 00:00:00,CANCELLED,XETRA
T_00000733,PROD007,CP004,Equity,USD,SELL,40980370.79,63177,2025-09-16 00:00:00,2025-09-18 00:00:00,PENDING,SGX
T_00000734,PROD010,CP004,Equity,CHF,SELL,22680701.69,49172,2024-09-20 00:00:00,2024-09-23 00:00:00,PENDING,ASX
T_00000735,PROD006,CP004,Credit,CAD,SELL,642700.78,65628,2024-06-07 00:00:00,2024-06-08 00:00:00,CANCELLED,ASX
T_00000736,PROD007,CP005,FX,USD,BUY,3562646.56,5090,2025-05-16 00:00:00,2025-05-21 00:00:00,CANCELLED,TSE
T_00000737,PROD001,CP004,Credit,CAD,BUY,31749352.27,48259,2024-12-22 00:00:00,2024-12-26 00:00:00,PENDING,XETRA
T_00000738,PROD005,CP005,Credit,EUR,BUY,34873873.65,84586,2025-01-05 00:00:00,2025-01-06 00:00:00,FAILED,LSE
T_00000739,PROD007,CP004,Commodity,CAD,BUY,5837415.45,12099,2025-11-09 00:00:00,2025-11-10 00:00:00,PENDING,XETRA
T_00000740,PROD007,CP005,Rates,CAD,SELL,25032840.45,69888,2025-03-13 00:00:00,2025-03-16 00:00:00,SETTLED,NYSE
T_00000741,PROD005,CP001,FX,JPY,SELL,37436754.89,98080,2024-12-18 00:00:00,2024-12-21 00:00:00,SETTLED,NYSE
T_00000742,PROD003,CP002,Rates,JPY,BUY,32726405.07,96082,2025-12-14 00:00:00,2025-12-18 00:00:00,PENDING,LSE
T_00000743,PROD004,CP001,FX,EUR,BUY,28355039.62,27863,2025-05-29 00:00:00,2025-06-02 00:00:00,FAILED,XETRA
T_00000744,PROD002,CP003,Equity,JPY,SELL,3991410.29,11234,2025-10-01 00:00:00,2025-10-03 00:00:00,SETTLED,SGX
T_00000745,PROD001,CP005,Equity,AUD,BUY,476319.3,34876,2025-05-11 00:00:00,2025-05-12 00:00:00,PENDING,SGX
T_00000746,PROD006,CP005,Credit,AUD,SELL,46606486.92,62028,2025-01-19 00:00:00,2025-01-22 00:00:00,FAILED,ASX
T_00000747,PROD001,CP003,Rates,CHF,BUY,33254249.19,49603,2024-11-18 00:00:00,2024-11-21 00:00:00,SETTLED,XETRA
T_00000748,PROD009,CP003,FX,AUD,SELL,1284995.68,16109,2025-02-15 00:00:00,2025-02-17 00:00:00,CANCELLED,SGX
T_00000749,PROD006,CP001,Rates,AUD,BUY,157452.35,83634,2025-05-01 00:00:00,2025-05-03 00:00:00,FAILED,ASX
T_00000750,PROD008,CP001,Credit,JPY,SELL,39698224.95,45657,2025-09-13 00:00:00,2025-09-18 00:00:00,PENDING,ASX
T_00000751,PROD002,CP003,Commodity,AUD,SELL,1588255.64,65265,2025-06-16 00:00:00,2025-06-21 00:00:00,PENDING,XETRA
T_00000752,PROD002,CP001,Credit,AUD,BUY,12168556.57,22339,2025-05-08 00:00:00,2025-05-10 00:00:00,PENDING,TSE
T_00000753,PROD003,CP005,Credit,USD,BUY,33296968.13,87898,2024-10-14 00:00:00,2024-10-17 00:00:00,FAILED,LSE
T_00000754,PROD007,CP005,Credit,CAD,BUY,18851139.11,94037,2025-09-07 00:00:00,2025-09-10 00:00:00,PENDING,TSE
T_00000755,PROD002,CP005,Rates,CAD,BUY,37029320.36,24663,2024-03-30 00:00:00,2024-04-02 00:00:00,FAILED,XETRA
T_00000735,PROD006,CP003,FX,JPY,BUY,26780616.42,50876,2024-01-02 00:00:00,2024-01-07 00:00:00,SETTLED,XETRA
T_00000757,PROD008,CP002,Commodity,CAD,SELL,41860995.51,65515,2024-05-28 00:00:00,2024-05-31 00:00:00,PENDING,ASX
T_00000758,PROD005,CP005,Credit,USD,BUY,15445262.45,90257,2025-12-20 00:00:00,2025-12-23 00:00:00,CANCELLED,TSE
T_00000759,PROD004,CP001,FX,EUR,SELL,7635958.97,93948,2025-01-20 00:00:00,2025-01-23 00:00:00,CANCELLED,TSE
T_00000760,PROD006,CP004,Credit,JPY,SELL,49553169.69,71820,2025-11-06 00:00:00,2025-11-08 00:00:00,CANCELLED,XETRA
T_00000761,PROD002,CP002,Rates,JPY,BUY,35055732.42,71829,2024-10-16 00:00:00,2024-10-18 00:00:00,FAILED,XETRA
T_00000762,PROD004,CP002,Equity,EUR,SELL,14554787.38,18983,2025-08-14 00:00:00,2025-08-18 00:00:00,SETTLED,ASX
T_00000763,PROD002,CP003,Credit,USD,BUY,33972583.83,22050,2024-05-31 00:00:00,2024-06-04 00:00:00,SETTLED,NYSE
T_00000764,PROD007,CP002,Equity,CAD,BUY,48486378.94,82179,2025-10-27 00:00:00,2025-10-31 00:00:00,PENDING,XETRA
T_00000765,PROD002,CP004,Credit,AUD,SELL,,49201,2025-12-05 00:00:00,2025-12-07 00:00:00,CANCELLED,TSE
T_00000766,PROD010,CP004,Rates,CHF,BUY,11247527.07,76920,2024-03-25 00:00:00,2024-03-30 00:00:00,PENDING,XETRA
T_00000767,PROD002,CP005,FX,GBP,SELL,28571583.55,13034,2025-10-22 00:00:00,2025-10-25 00:00:00,SETTLED,XETRA
T_00000768,PROD010,CP005,Equity,AUD,BUY,24428674.56,68014,2025-07-03 00:00:00,2025-07-08 00:00:00,SETTLED,LSE
T_00000769,PROD001,CP002,Commodity,USD,BUY,22362196.68,41196,2025-12-12 00:00:00,2025-12-17 00:00:00,PENDING,NYSE
T_00000770,PROD003,CP004,Equity,CHF,BUY,25307909.39,47653,2024-02-05 00:00:00,2024-02-06 00:00:00,FAILED,NYSE
T_00000771,PROD010,CP004,Rates,EUR,SELL,32958219.75,58317,2025-06-15 00:00:00,2025-06-18 00:00:00,PENDING,ASX
T_00000772,PROD010,CP005,FX,EUR,SELL,7084224.88,28209,2024-02-15 00:00:00,2024-02-17 00:00:00,FAILED,LSE
T_00000773,PROD007,CP004,Equity,EUR,SELL,13034461.44,85167,2025-03-08 00:00:00,2025-03-11 00:00:00,CANCELLED,ASX
